,Symbol,Name,Industry,IndustryCode
2534,ASPCU,Alpha Capital Acquisition Co,기타 금융업,556010
2535,BOCH,Bank of Commerce Holdings,은행,551010
2536,BIOTU,Biotech Acquisition Co,기타 금융업,556010
2537,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2538,ISAA,Iron Spark I Inc Class A,기타 금융업,556010
2539,ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
2540,WTREP,Watford Holdings Ltd PRF,보험,553010
2541,UNTY,Unity Bancorp Inc,은행,551010
2542,PTICU,PropTech Investment II Corp,기타 금융업,556010
2543,SHACU,SCP & Healthcare Acquisition Co,기타 금융업,556010
2544,LDHAU,LDH Growth Corp I,기타 금융업,556010
2545,DUO,Fangdd Network Group Ltd ADR,부동산 운영 관리,601010
2546,NVVE,Nuvve Holding Corp,전기 유틸리티,591010
2547,ITQRU,Itiquira Acquisition Corp,기타 금융업,556010
2548,UBX,UNITY Biotechnology Inc,생명과학 및 메디컬 리서치,562020
2549,GMBL,Esports Entertainment Group Inc,소프트웨어 및 IT서비스,572010
2550,CIDM,Cinedigm Corp Class A,미디어 및 출판,533020
2551,KAIIU,Kismet Acquisition Two Corp,기타 금융업,556010
2552,VELOU,Velocity Acquisition Corp,기타 금융업,556010
2553,FRWAU,PWP Forward Acquisition Corp I,기타 금융업,556010
2554,PDLB,PDL Community Bancorp,은행,551010
2555,ARBGU,Aequi Acquisition Corp,기타 금융업,556010
2556,ZWRKU,Z-Work Acquisition Corp,기타 금융업,556010
2557,KVHI,KVH Industries Inc,커뮤니케이션 및 네트워킹,571020
2558,WTRH,Waitr Holdings Inc,소프트웨어 및 IT서비스,572010
2559,SMTI,Sanara Medtech Inc,제약,562010
2560,CFMS,Conformis Inc,헬스케어 장비 및 용품,561010
2561,PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
2562,FTAAU,FTAC Athena Acquisition Corp,기타 금융업,556010
2563,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
2564,SBT,Sterling Bancorp Inc,은행,551010
2565,MFIN,Medallion Financial Corp,은행,551010
2566,ZYNE,Zynerba Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2567,MSGM,Motorsport Games Inc Class A,소프트웨어 및 IT서비스,572010
2568,HCIIU,Hudson Executive Investment Corp II,기타 금융업,556010
2569,SRRA,Sierra Oncology Inc,생명과학 및 메디컬 리서치,562020
2570,SYBX,Synlogic Inc,생명과학 및 메디컬 리서치,562020
2571,ATLO,Ames National Corp,은행,551010
2572,FBIZ,First Business Financial Services Inc,은행,551010
2573,PCTTU,Purecycle Technologies Inc,전문 및 상업 서비스,522030
2574,MOXC,Moxian Inc,헬스케어 업체 및 서비스,561020
2575,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2576,MAQC,Maquia Capital Acquisition Corp Class A,기타 금융업,556010
2577,PIRS,Pieris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2578,PANL,Pangaea Logistics Solutions Ltd,화물 및 물류 서비스,524050
2579,VWTR,Vidler Water Resources Inc,수도 유틸리티,591030
2580,AFAQU,AF Acquisition Corp,기타 금융업,556010
2581,JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
2582,TYME,Tyme Technologies Inc,생명과학 및 메디컬 리서치,562020
2583,FLNT,Fluent Inc,미디어 및 출판,533020
2584,AGMH,AGM Group Holdings Inc Class A,소프트웨어 및 IT서비스,572010
2585,OSTRU,Oyster Enterprises Acquisition Corp,기타 금융업,556010
2586,FRSGU,First Reserve Sustainable Growth Corp,기타 금융업,556010
2587,AIRG,Airgain Inc,커뮤니케이션 및 네트워킹,571020
2588,HROW,Harrow Health Inc,제약,562010
2589,AAOI,Applied Optoelectronics Inc,전자 장비 및 부품,571040
2590,NMRD,Nemaura Medical Inc,헬스케어 장비 및 용품,561010
2591,ACAC,Acies Acquisition Corp Class A,기타 금융업,556010
2592,THCA,Tuscan Holdings Corp II,기타 금융업,556010
2593,BCBP,BCB Bancorp Inc,은행,551010
2594,HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
2595,LEGA,Lead Edge Growth Opportunities Ltd Class A,기타 금융업,556010
2596,ADMA,ADMA Biologics Inc,생명과학 및 메디컬 리서치,562020
2597,SWKH,SWK Holdings Corp,은행,551010
2598,ALPN,Alpine Immune Sciences Inc,생명과학 및 메디컬 리서치,562020
2599,SAMG,Silvercrest Asset Management Group Inc Class A,투자은행 및 서비스,551020
2600,GNRS,Greenrose Acquisition Corp,기타 금융업,556010
2601,LATNU,Union Acquisition Corp II Unit,기타 금융업,556010
2602,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
2603,FITBP,Fifth Third Bancorp ADR,은행,551010
2604,LWAC,Locust Walk Acquisition Corp Class A,기타 금융업,556010
2605,VCVCU,10X Capital Venture Acquisition Corp,기타 금융업,556010
2606,TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
2607,BWFG,Bankwell Financial Group Inc,은행,551010
2608,TVAC,Thayer Ventures Acquisition Corp Class A,기타 금융업,556010
2609,FULTP,Fulton Financial Corp ADR,은행,551010
2610,CTIC,CTI Biopharma Corp,생명과학 및 메디컬 리서치,562020
2611,NHIC,Newhold Investment Corp Class A,기타 금융업,556010
2612,VTAQ,Ventoux CCM Acquisition Corp,기타 금융업,556010
2613,NKSH,National Bankshares Inc,은행,551010
2614,SAII,Software Acquisition Group Inc II Class A,기타 금융업,556010
2615,GWAC,Good Works Acquisition Corp,기타 금융업,556010
2616,GRIN,Grindrod Shipping Holdings Ltd,오일 및 가스 장비 및 서비스,501030
2617,TMTSU,Spartacus Acquisition Corp,기타 금융업,556010
2618,CASI,CASI Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2619,GWACU,Good Works Acquisition Corp,기타 금융업,556010
2620,MYFW,First Western Financial Inc,은행,551010
2621,AQMS,Aqua Metals Inc,메탈&마이닝,512010
2622,VINC,Vincerx Pharma Inc,기타 금융업,556010
2623,GWGH,GWG Holdings Inc,보험,553010
2624,ENVIU,Environmental Impact Acquisition Corp,기타 금융업,556010
2625,HSAQ,Health Sciences Acquisitions Corp 2,기타 금융업,556010
2626,CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2627,MYMD,MyMD Pharmaceuticals Inc,헬스케어 장비 및 용품,561010
2628,DSAC,Duddell Street Acquisition Corp. Class A,기타 금융업,556010
2629,LCAPU,Lionheart Acquisition Corporation II,기타 금융업,556010
2630,IMPL,Impel Neuropharma Inc,생명과학 및 메디컬 리서치,562020
2631,PGRW,Progress Acquisition Corp Class A,기타 금융업,556010
2632,APTX,Aptinyx Inc,제약,562010
2633,INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
2634,KSI,Kadem Sustainable Impact Corp Class A,기타 금융업,556010
2635,PHIC,Population Health Investment Co Inc Class A,기타 금융업,556010
2636,DUNE,Dune Acquisition Corp Class A,기타 금융업,556010
2637,LCNB,LCNB Corp,은행,551010
2638,GCAC,Growth Capital Acquisition Corp Class A,기타 금융업,556010
2639,RPHM,Reneo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2640,BRPM,B. Riley Principal 150 Merger Corp Class A,기타 금융업,556010
2641,MFNC,Mackinac Financial Corp,은행,551010
2642,NWFL,Norwood Financial Corp,은행,551010
2643,GHACU,Gaming & Hospitality Acquisition Corp,기타 금융업,556010
2644,DLCAU,Deep Lake Capital Acquisition Corp,기타 금융업,556010
2645,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2646,LFTRU,Lefteris Acquisition Corp,기타 금융업,556010
2647,SPTK,SportsTek Acquisition Corp Class A,기타 금융업,556010
2648,WEYS,WEYCO Group Inc,섬유 및 의류,532020
2649,AFINP,American Finance Trust Inc PRF,주택 및 상업용 리츠,601020
2650,ARYD,ARYA Sciences Acquisition IV Corp Class A,기타 금융업,556010
2651,RESN,Resonant Inc,소프트웨어 및 IT서비스,572010
2652,GBNH,Greenbrook TMS Inc,헬스케어 업체 및 서비스,561020
2653,SRSAU,Sarissa Capital Acquisition Corp,기타 금융업,556010
2654,GAIA,Gaia Inc Class A,미디어 및 출판,533020
2655,LEVL,Level One Bancorp Inc,은행,551010
2656,LINC,Lincoln Educational Services Corp,비즈니스교육,631030
2657,FCCY,1st Constitution Bancorp,은행,551010
2658,LEGAU,Lead Edge Growth Opportunities Ltd,기타 금융업,556010
2659,TCFC,Community Financial Corp(Maryland),은행,551010
2660,LYTS,LSI Industries Inc,주택건설,532030
2661,VTVT,vTv Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
2662,SGOC,SGOCO Group Ltd,전자 장비 및 부품,571040
2663,SIGIP,Selective Insurance Group Inc ADR,보험,553010
2664,RCHGU,Recharge Acquisition Corp,기타 금융업,556010
2665,LBRDP,Liberty Broadband Corp PRF,미디어 및 출판,533020
2666,GLHAU,Glass Houses Acquisition Corp,기타 금융업,556010
2667,QH,Quhuo Ltd ADR,화물 및 물류 서비스,524050
2668,SKYAU,Skydeck Acquisition Corp,기타 금융업,556010
2669,TCACU,Tuatara Capital Acquisition Corp,기타 금융업,556010
2670,SVRA,Savara Inc,생명과학 및 메디컬 리서치,562020
2671,ORIAU,Orion Biotech Opportunities Corp,기타 금융업,556010
2672,JUGGU,Jaws Juggernaut Acquisition Corp,기타 금융업,556010
2673,GIWWU,Giginternational1 Inc,기타 금융업,556010
2674,AGFY,Agrify Corp,식품 및 담배,541020
2675,UROY,Uranium Royalty Corp,우라늄,503010
2676,TBSAU,TB SA Acquisition Corp,기타 금융업,556010
2677,CRZNU,Corazon Capital V838 Monoceros Corp,기타 금융업,556010
2678,SMIHU,Summit Healthcare Acquisition Corp,기타 금융업,556010
2679,SHIP,Seanergy Maritime Holdings Corp,화물 및 물류 서비스,524050
2680,MDNA,Medicenna Therapeutics Corp,생명과학 및 메디컬 리서치,562020
2681,BCML,BayCom Corp,은행,551010
2682,GACQU,Global Consumer Acquisition Corp,기타 금융업,556010
2683,DBTX,Decibel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2684,SPOK,Spok Holdings Inc,통신 서비스,574010
2685,STRS,Stratus Properties Inc,부동산 운영 관리,601010
2686,CVLY,Codorus Valley Bancorp Inc,은행,551010
2687,FARM,Farmer Bros Co,식품 및 담배,541020
2688,SJ,Scienjoy Holding Corp,소프트웨어 및 IT서비스,572010
2689,SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
2690,CHMG,Chemung Financial Corp,은행,551010
2691,SBBP,Strongbridge Biopharma plc,제약,562010
2692,VABK,Virginia National Bankshares Corp,은행,551010
2693,WNEB,Western New England Bancorp Inc,은행,551010
2694,EML,Eastern Co,"건설장비 및 대형차, 기차, 배",521020
2695,OIIM,O2micro International Ltd ADR,반도체 및 반도체 장비,571010
2696,NCTY,The9 Ltd ADR,소프트웨어 및 IT서비스,572010
2697,KOSS,Koss Corp,"컴퓨터, 전화 및 가전제품",571060
2698,IMNM,Immunome Inc,생명과학 및 메디컬 리서치,562020
2699,TTOO,T2 Biosystems Inc,헬스케어 장비 및 용품,561010
2700,AUBAP,Atlantic Union Bankshares Corp ADR,은행,551010
2701,INOD,Innodata Inc,소프트웨어 및 IT서비스,572010
2702,OPTN,OptiNose Inc,제약,562010
2703,SHBI,Shore Bancshares Inc,은행,551010
2704,BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
2705,RACB,Research Alliance II Corp Class A,기타 금융업,556010
2706,CLGN,Collplant Biotechnologies Ltd,생명과학 및 메디컬 리서치,562020
2707,MARK,Remark Holdings Inc,소프트웨어 및 IT서비스,572010
2708,ABGI,ABG Acquisition I Corp Class A,기타 금융업,556010
2709,EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
2710,BPRN,Bank Of Princeton,은행,551010
2711,AGTC,Applied Genetic Technologies Corp,생명과학 및 메디컬 리서치,562020
2712,NHICU,Newhold Investment Corp,기타 금융업,556010
2713,NYMTM,New York Mortgage Trust Inc PRF,주택 및 상업용 리츠,601020
2714,COFS,ChoiceOne Financial Services Inc,은행,551010
2715,CFFI,C&F Financial Corp,은행,551010
2716,GNRSU,Greenrose Acquisition Corp Unit,기타 금융업,556010
2717,HTOO,Fusion Fuel Green PLC Class A,재생에너지,502010
2718,CWCO,Consolidated Water Co Ltd,수도 유틸리티,591030
2719,LATN,Union Acquisition Corp II,기타 금융업,556010
2720,SIOX,Sio Gene Therapies Inc,생명과학 및 메디컬 리서치,562020
2721,LHDX,Lucira Health Inc,헬스케어 장비 및 용품,561010
2722,VYNE,Vyne Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2723,HBANM,Huntington Bancshares Inc ADR,은행,551010
2724,AIH,Aesthetic Medical International Holdings Group Ltd ADR,헬스케어 업체 및 서비스,561020
2725,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
2726,FSTR,L B Foster Co,"건설장비 및 대형차, 기차, 배",521020
2727,CABA,Cabaletta Bio Inc,생명과학 및 메디컬 리서치,562020
2728,ESQ,Esquire Financial Holdings Inc,은행,551010
2729,KRMD,Repro Med Systems Inc,헬스케어 장비 및 용품,561010
2730,ASAX,Astrea Acquisition Corp Class A,기타 금융업,556010
2731,RGCO,RGC Resources Inc,천연가스 유틸리티,591020
2732,UK,Ucommune International Ltd Class A,부동산 운영 관리,601010
2733,GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
2734,BFRA,Biofrontera AG ADR,제약,562010
2735,PFMT,Performant Financial Corp,전문 및 상업 서비스,522030
2736,IIN,Intricon Corp,헬스케어 장비 및 용품,561010
2737,PMBC,Pacific Mercantile Bancorp,은행,551010
2738,OCAX,OCA Acquisition Corp Class A,,
2739,GNSS,Genasys Inc,커뮤니케이션 및 네트워킹,571020
2740,SAIIU,Software Acquisition Group Inc II,기타 금융업,556010
2741,MNOV,MediciNova Inc,생명과학 및 메디컬 리서치,562020
2742,LWACU,Locust Walk Acquisition Corp,기타 금융업,556010
2743,AEYE,AudioEye Inc,소프트웨어 및 IT서비스,572010
2744,HYMC,Hycroft Mining Holding Corporation Class A,메탈&마이닝,512010
2745,PROG,Progenity Inc,헬스케어 장비 및 용품,561010
2746,HTBX,Heat Biologics Inc,생명과학 및 메디컬 리서치,562020
2747,VTAQU,Ventoux CCM Acquisition Corp,기타 금융업,556010
2748,EYES,Second Sight Medical Products Inc,헬스케어 장비 및 용품,561010
2749,OSMT,Osmotica Pharmaceuticals PLC,제약,562010
2750,GALT,Galectin Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2751,FNWB,First Northwest Bancorp,은행,551010
2752,FGBI,First Guaranty Bancshares Inc,은행,551010
2753,IPW,iPower Inc,소프트웨어 및 IT서비스,572010
2754,RMBI,Richmond Mutual Bancorporation Inc,은행,551010
2755,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2756,FSTX,F-Star Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2757,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,501030
2758,ALSK,Alaska Communications Systems Group Inc,통신 서비스,574010
2759,BFI,Burgerfi International Inc,호텔 및 엔터테인먼트,533010
2760,PHAS,PhaseBio Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2761,SHSP,SharpSpring Inc,소프트웨어 및 IT서비스,572010
2762,TMDI,Titan Medical Inc,헬스케어 장비 및 용품,561010
2763,TVACU,Thayer Ventures Acquisition Corp,기타 금융업,556010
2764,ELOX,Eloxx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2765,TEDU,Tarena International Inc ADR,비즈니스교육,631030
2766,SGAM,Seaport Global Acquisition Corp Class A,기타 금융업,556010
2767,ESSC,East Stone Acquisition Corp,기타 금융업,556010
2768,GSMG,Glory Star New Media Group Holdings Ltd,미디어 및 출판,533020
2769,MLAC,Malacca Straits Acquisition Co Ltd Class A,기타 금융업,556010
2770,OMEG,Omega Alpha SPAC Class A,기타 금융업,556010
2771,DSACU,Duddell Street Acquisition Corp.,기타 금융업,556010
2772,STSA,Satsuma Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2773,SMED,Sharps Compliance Corp,전문 및 상업 서비스,522030
2774,STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
2775,TRONU,Corner Growth Acquisition Corp 2,기타 금융업,556010
2776,PTMN,Portman Ridge Finance Corp,다양한 금융서비스,555010
2777,PETZ,TDH Holdings Inc,식품 및 담배,541020
2778,EUSG,European Sustainable Growth Acquisition Corp Class A,기타 금융업,556010
2779,XFOR,X4 Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2780,DUNEU,Dune Acquisition Corp,기타 금융업,556010
2781,SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
2782,INKAU,KludeIn I Acquisition Corp,기타 금융업,556010
2783,TWIN,Twin Disc Inc,"건설장비 및 대형차, 기차, 배",521020
2784,TZOO,Travelzoo,호텔 및 엔터테인먼트,533010
2785,PGRWU,Progress Acquisition Corp,기타 금융업,556010
2786,KSICU,Kadem Sustainable Impact Corp,기타 금융업,556010
2787,FVE,Five Star Senior Living Inc,헬스케어 업체 및 서비스,561020
2788,RACA,Therapeutics Acquisition Corp Class A,기타 금융업,556010
2789,FSFG,First Savings Financial Group Inc,은행,551010
2790,QIPT,Quipt Home Medical Corp,헬스케어 업체 및 서비스,561020
2791,LAKE,Lakeland Industries Inc,섬유 및 의류,532020
2792,PHICU,Population Health Investment Co Inc,기타 금융업,556010
2793,BWAY,Brainsway Ltd ADR,헬스케어 장비 및 용품,561010
2794,JWEL,Jowell Global Ltd,다양한 소매업,534020
2795,GENC,Gencor Industries Inc,"건설장비 및 대형차, 기차, 배",521020
2796,GCACU,Growth Capital Acquisition Corp,기타 금융업,556010
2797,BRPMU,B. Riley Principal 150 Merger Corp,기타 금융업,556010
2798,PYPD,PolyPid Ltd,제약,562010
2799,OESX,Orion Energy Systems Inc,주택건설,532030
2800,SPTKU,SportsTek Acquisition Corp,기타 금융업,556010
2801,BREZ,Breeze Holdings Acquisition Corp,기타 금융업,556010
2802,SLS,Sellas Life Sciences Group Inc,생명과학 및 메디컬 리서치,562020
2803,BRIVU,B Riley Principal 250 Merger Corp,기타 금융업,556010
2804,ESSA,ESSA Bancorp Inc,은행,551010
2805,OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
2806,ENLV,Enlivex Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
